ID1,QHCLUSTER,QHNUMBER,QHHOME,PS109_1R,PS109_1A,PS109_1M,PS109_1S,PS7,HVIDX,HHID
2023,4511,74,1,1,0,3,2,2,6,      451107401
2023,4511,80,1,1,2,3,1,1,3,      451108001
2023,4511,80,1,1,0,3,1,2,4,      451108001
2023,4511,80,1,1,1,3,2,3,5,      451108001
2023,4512,30,1,1,7,1,1,1,3,      451203001
2023,4512,30,1,1,6,1,1,2,4,      451203001
2023,4512,30,1,1,4,1,2,3,5,      451203001
2023,4512,48,1,1,1,1,1,1,3,      451204801
2023,4512,48,1,1,4,1,2,2,5,      451204801
2023,4512,50,1,1,3,1,1,1,3,      451205001
2023,4512,50,1,1,1,1,2,2,4,      451205001
2023,4512,112,1,1,1,1,2,1,5,      451211201
2023,4512,114,1,1,8,1,1,1,3,      451211401
2023,4512,114,1,1,1,1,2,2,4,      451211401
2023,4512,116,1,1,7,1,1,1,3,      451211601
2023,4512,116,1,1,3,1,2,2,4,      451211601
2023,4513,16,1,1,6,2,1,1,5,      451301601
2023,4513,16,1,1,2,2,2,2,6,      451301601
2023,4513,18,1,1,7,2,2,1,2,      451301801
2023,4513,20,1,1,6,2,2,1,4,      451302001
2023,4513,27,1,1,8,2,2,1,2,      451302701
2023,4513,29,1,1,5,2,2,1,2,      451302901
2023,4513,30,1,1,2,2,2,1,6,      451303001
2023,4513,32,1,1,1,2,2,1,3,      451303201
2023,4513,34,1,1,0,2,2,1,3,      451303401
2023,4513,35,1,1,6,2,1,1,3,      451303501
2023,4513,35,1,1,3,2,2,2,4,      451303501
2023,4514,2,1,1,1,3,2,1,4,      451400201
2023,4515,10,1,1,1,4,2,1,4,      451501001
2023,4515,22,1,1,4,5,1,1,2,      451502201
2023,4515,22,1,1,0,5,2,2,3,      451502201
2023,4515,35,1,1,4,4,2,1,3,      451503501
2023,4515,52,1,1,8,5,1,1,6,      451505201
2023,4515,52,1,1,6,5,2,2,7,      451505201
2023,4517,1,1,1,7,1,2,1,4,      451700101
2023,4517,2,1,1,1,1,2,1,3,      451700201
2023,4517,29,1,1,4,4,2,1,3,      451702901
2023,4517,37,1,1,8,1,2,1,3,      451703701
2023,4517,71,1,1,4,1,2,1,2,      451707101
2023,4517,88,1,1,1,1,2,1,3,      451708801
2023,4519,147,2,1,2,0,2,1,3,      451914702
2023,4520,10,1,1,1,1,2,1,3,      452001001
2023,4520,39,1,1,2,0,1,1,3,      452003901
2023,4520,39,1,1,4,2,1,2,4,      452003901
2023,4520,39,1,1,2,1,2,3,5,      452003901
2023,4520,66,1,1,7,2,1,1,4,      452006601
2023,4520,66,1,1,3,2,1,2,5,      452006601
2023,4520,66,1,1,0,2,2,3,6,      452006601
2023,4521,14,1,1,2,3,1,1,7,      452101401
2023,4521,14,1,1,0,3,2,2,8,      452101401
2023,4521,22,1,1,0,3,2,1,5,      452102201
2023,4521,45,1,1,5,3,2,1,3,      452104501
2023,4521,51,1,1,5,3,2,1,4,      452105101
2023,4521,86,1,1,1,3,2,1,2,      452108601
2023,4521,107,1,1,3,3,2,1,3,      452110701
2023,4521,113,1,1,4,3,1,1,3,      452111301
2023,4521,113,1,1,1,3,1,2,4,      452111301
2023,4521,113,1,1,4,3,2,3,6,      452111301
2023,4522,75,1,1,7,3,2,1,3,      452207501
2023,4522,79,1,1,6,3,2,1,4,      452207901
2023,4522,105,1,1,2,5,2,1,4,      452210501
2023,4522,109,1,1,1,3,2,1,3,      452210901
2023,4522,111,1,1,0,3,2,1,3,      452211101
2023,4522,149,1,1,0,3,2,1,5,      452214901
2023,4523,8,1,1,1,3,2,1,4,      452300801
2023,4523,29,1,1,5,3,1,1,2,      452302901
2023,4523,29,1,1,3,3,2,2,3,      452302901
2023,4523,30,1,1,2,3,1,1,5,      452303001
2023,4523,30,1,1,1,3,2,2,6,      452303001
2023,4523,31,1,1,1,3,1,1,3,      452303101
2023,4523,31,1,1,1,3,2,2,4,      452303101
2023,4523,32,1,1,1,3,2,1,2,      452303201
2023,4523,38,1,1,4,3,1,1,4,      452303801
2023,4523,38,1,1,1,3,2,2,5,      452303801
2023,4523,40,1,1,2,3,1,1,2,      452304001
2023,4523,40,1,1,2,3,1,2,3,      452304001
2023,4523,40,1,1,2,3,2,3,4,      452304001
2023,4523,41,1,1,6,3,1,1,3,      452304101
2023,4523,41,1,1,4,3,1,2,4,      452304101
2023,4523,41,1,1,0,3,2,3,5,      452304101
2023,4524,27,1,1,7,2,1,1,3,      452402701
2023,4524,27,1,1,7,2,2,2,4,      452402701
2023,4524,30,1,1,0,1,2,1,3,      452403001
2023,4524,66,1,1,1,1,2,1,4,      452406601
2023,4524,69,1,1,5,2,2,1,3,      452406901
2023,4524,148,1,1,3,2,2,1,4,      452414801
2023,4524,149,1,1,6,1,2,1,3,      452414901
2023,4524,150,1,1,1,2,2,1,4,      452415001
2023,4525,23,1,1,8,3,1,1,4,      452502301
2023,4525,23,1,1,7,3,2,2,5,      452502301
2023,4525,25,1,1,8,3,2,1,5,      452502501
2023,4525,46,1,1,1,3,2,1,4,      452504601
2023,4525,48,1,1,1,3,1,1,3,      452504801
2023,4525,48,1,1,1,3,1,2,4,      452504801
2023,4525,48,1,1,1,3,2,3,5,      452504801
2023,4525,51,1,1,0,3,1,1,3,      452505101
2023,4525,51,1,1,0,3,2,2,4,      452505101
2023,4525,52,1,1,2,3,2,1,7,      452505201
2023,4525,54,1,1,7,3,2,1,5,      452505401
2023,4525,58,1,1,1,3,2,1,4,      452505801
2023,4526,24,1,1,3,2,2,1,3,      452602401
2023,4526,25,1,1,4,2,2,1,4,      452602501
2023,4526,26,1,1,1,2,2,1,3,      452602601
2023,4526,33,1,1,1,4,2,1,4,      452603301
2023,4526,34,1,1,1,2,2,1,5,      452603401
2023,4526,35,1,1,4,2,2,1,3,      452603501
2023,4526,135,1,1,3,2,2,1,3,      452613501
2023,4526,136,1,1,0,2,2,1,3,      452613601
2023,4527,16,1,1,1,1,2,1,3,      452701601
2023,4527,17,1,1,7,1,2,1,3,      452701701
2023,4527,18,1,1,1,1,2,1,3,      452701801
2023,4527,19,1,1,4,3,1,1,2,      452701901
2023,4527,19,1,1,3,3,2,2,3,      452701901
2023,4527,20,1,1,8,3,2,1,5,      452702001
2023,4527,46,1,1,4,1,2,1,5,      452704601
2023,4527,47,1,1,1,1,1,1,3,      452704701
2023,4527,47,1,1,1,1,2,2,4,      452704701
2023,4527,49,1,1,1,1,2,1,4,      452704901
2023,4527,51,1,1,5,1,1,1,4,      452705101
2023,4527,51,1,1,2,1,2,2,5,      452705101
2023,4528,12,1,1,8,2,1,1,3,      452801201
2023,4528,12,1,1,0,2,1,2,4,      452801201
2023,4528,12,1,1,1,2,2,3,5,      452801201
2023,4528,67,1,1,6,2,2,1,3,      452806701
2023,4528,68,1,1,6,2,1,1,4,      452806801
2023,4528,68,1,1,5,2,1,2,5,      452806801
2023,4528,68,1,1,5,2,1,3,6,      452806801
2023,4528,68,1,1,1,2,1,4,7,      452806801
2023,4528,68,1,1,0,1,1,5,8,      452806801
2023,4528,68,1,1,6,2,2,6,9,      452806801
2023,4528,69,1,1,1,1,1,1,3,      452806901
2023,4528,69,1,1,8,1,2,2,5,      452806901
2023,4528,71,1,1,6,2,2,1,4,      452807101
2023,4528,107,1,1,4,2,2,1,3,      452810701
2023,4528,110,1,1,3,2,2,1,4,      452811001
2023,4528,111,1,1,3,2,2,1,4,      452811101
2023,4530,7,1,1,5,3,1,1,2,      453000701
2023,4530,7,1,1,0,3,2,2,3,      453000701
2023,4530,14,1,1,1,5,1,1,4,      453001401
2023,4530,14,1,1,3,5,2,2,8,      453001401
2023,4530,25,1,1,1,3,2,1,3,      453002501
2023,4530,27,1,1,1,3,2,1,5,      453002701
2023,4530,48,1,1,0,2,2,1,3,      453004801
2023,4530,53,1,1,3,3,2,1,2,      453005301
2023,4530,85,1,1,3,3,1,1,4,      453008501
2023,4530,85,1,1,0,3,2,2,5,      453008501
2023,4531,1,1,1,4,3,2,1,5,      453100101
2023,4531,2,1,1,5,3,2,1,3,      453100201
2023,4531,3,1,1,2,3,2,1,3,      453100301
2023,4531,4,1,1,2,3,2,1,3,      453100401
2023,4531,5,1,1,3,3,2,1,3,      453100501
2023,4531,30,1,1,1,3,2,1,4,      453103001
2023,4531,33,1,1,2,3,2,1,4,      453103301
2023,4531,93,1,1,6,3,1,1,4,      453109301
2023,4531,93,1,1,3,3,1,2,6,      453109301
2023,4531,93,1,1,0,3,2,3,7,      453109301
2023,4531,99,1,1,4,3,2,1,4,      453109901
2023,4531,105,1,1,5,3,1,1,4,      453110501
2023,4531,105,1,1,1,3,2,2,5,      453110501
2023,4531,106,1,1,6,3,1,1,4,      453110601
2023,4531,106,1,1,2,3,1,2,5,      453110601
2023,4531,106,1,1,1,3,2,3,6,      453110601
2023,4532,9,1,1,0,2,2,1,3,      453200901
2023,4532,10,1,1,7,3,2,1,3,      453201001
2023,4532,38,1,1,5,2,1,1,3,      453203801
2023,4532,38,1,1,2,2,1,2,4,      453203801
2023,4532,38,1,1,1,2,2,3,5,      453203801
2023,4532,98,1,1,5,2,1,1,3,      453209801
2023,4532,98,1,2, , ,1,2,4,      453209801
2023,4532,98,1,1,7,2,2,3,5,      453209801
2023,4532,99,1,1,8,2,1,1,4,      453209901
2023,4532,99,1,1,3,2,1,2,5,      453209901
2023,4532,99,1,2, , ,2,3,6,      453209901
2023,4532,101,1,1,4,2,1,1,4,      453210101
2023,4532,101,1,1,2,2,2,2,5,      453210101
2023,4533,24,1,1,7,0,2,1,3,      453302401
2023,4533,31,1,1,7,1,1,1,3,      453303101
2023,4533,31,1,1,1,1,2,2,4,      453303101
2023,4533,36,1,1,3,1,1,1,2,      453303601
2023,4533,36,1,1,0,1,2,2,3,      453303601
2023,4533,44,1,1,7,1,2,1,2,      453304401
2023,4533,47,1,1,8,1,1,1,3,      453304701
2023,4533,47,1,1,1,1,2,2,4,      453304701
2023,4533,51,1,1,5,1,1,1,3,      453305101
2023,4533,51,1,1,0,1,2,2,4,      453305101
2023,4533,53,1,1,7,1,1,1,7,      453305301
2023,4533,53,1,1,2,1,2,2,8,      453305301
2023,4533,60,1,1,0,1,2,1,3,      453306001
2023,4533,68,1,1,5,1,2,1,4,      453306801
2023,4534,5,1,1,5,3,2,1,2,      453400501
2023,4534,14,1,1,4,2,2,1,5,      453401401
2023,4534,17,1,1,5,3,1,1,3,      453401701
2023,4534,17,1,1,4,3,2,2,4,      453401701
2023,4534,33,1,1,4,3,2,1,3,      453403301
2023,4534,48,1,1,5,2,2,1,3,      453404801
2023,4535,29,1,1,3,1,2,1,4,      453502901
2023,4535,40,1,1,3,2,1,1,7,      453504001
2023,4535,40,1,1,1,2,2,2,8,      453504001
2023,4535,62,1,1,5,1,2,1,9,      453506201
2023,4536,16,1,1,2,1,1,1,5,      453601601
2023,4536,16,1,1,1,1,2,2,6,      453601601
2023,4536,93,1,1,1,3,2,1,7,      453609301
2023,4537,14,1,1,4,3,1,1,2,      453701401
2023,4537,14,1,1,2,3,1,2,3,      453701401
2023,4537,14,1,1,0,3,2,3,4,      453701401
2023,4537,19,1,1,3,3,2,1,3,      453701901
2023,4537,40,1,1,4,3,1,1,5,      453704001
2023,4537,40,1,1,3,3,2,2,6,      453704001
2023,4537,70,1,1,4,3,1,1,8,      453707001
2023,4537,70,1,1,0,3,2,2,9,      453707001
2023,4537,82,1,1,6,2,2,1,5,      453708201
2023,4538,35,1,1,1,3,2,1,3,      453803501
2023,4538,65,1,2, , ,2,1,6,      453806501
2023,4538,115,1,1,5,3,2,1,4,      453811501
2023,4540,33,1,1,4,1,2,1,3,      454003301
2023,4540,90,1,1,0,1,2,1,3,      454009001
2023,4540,104,1,1,3,3,2,1,3,      454010401
2023,4540,121,1,1,4,1,2,1,4,      454012101
2023,4540,131,1,1,3,1,2,1,4,      454013101
2023,4540,140,1,1,6,1,1,1,3,      454014001
2023,4540,140,1,1,6,1,2,2,4,      454014001
2023,4542,4,1,1,5,2,2,1,4,      454200401
2023,4542,28,1,1,0,2,2,1,7,      454202801
2023,4542,50,1,1,6,1,1,1,3,      454205001
2023,4542,50,1,1,7,1,2,2,5,      454205001
2023,4542,60,1,1,4,2,2,1,3,      454206001
2023,4542,86,1,1,7,2,2,1,4,      454208601
2023,4544,5,1,1,2,3,2,1,4,      454400501
2023,4544,14,2,1,6,3,1,1,4,      454401402
2023,4544,14,2,1,3,2,1,2,5,      454401402
2023,4544,14,2,1,3,3,2,3,6,      454401402
2023,4544,24,1,1,5,3,1,1,2,      454402401
2023,4544,24,1,1,1,3,2,2,3,      454402401
2023,4544,111,1,1,1,3,1,1,4,      454411101
2023,4544,111,1,1,3,3,1,2,6,      454411101
2023,4544,111,1,1,3,3,2,3,9,      454411101
2023,4544,129,1,1,2,3,1,1,3,      454412901
2023,4544,129,1,1,0,3,2,2,4,      454412901
2023,4544,145,1,1,1,3,2,1,3,      454414501
2023,4545,46,1,1,5,5,2,1,5,      454504601
2023,4545,74,1,1,1,5,2,1,3,      454507401
2023,4545,79,1,1,6,4,2,1,4,      454507901
2023,4545,87,1,1,6,5,1,1,4,      454508701
2023,4545,87,1,1,2,5,2,2,5,      454508701
2023,4545,122,1,1,0,4,2,1,7,      454512201
2023,4548,24,1,1,5,2,2,1,4,      454802401
2023,4548,48,1,1,1,2,1,1,3,      454804801
2023,4548,48,1,1,4,2,2,2,4,      454804801
2023,4548,69,1,1,1,3,2,1,3,      454806901
2023,4548,90,1,1,5,2,2,1,3,      454809001
2023,4548,93,1,1,4,3,2,1,5,      454809301
2023,4548,108,1,1,1,98,2,1,3,      454810801
2023,4550,4,1,1,1,2,2,1,3,      455000401
2023,4550,17,1,1,6,2,1,1,3,      455001701
2023,4550,17,1,1,1,2,2,2,4,      455001701
2023,4550,30,1,1,6,2,2,1,4,      455003001
2023,4550,37,1,1,0,1,2,1,4,      455003701
2023,4550,80,1,1,1,1,2,1,5,      455008001
2023,4550,89,1,1,0,2,2,1,3,      455008901
2023,4551,20,1,1,5,1,1,1,3,      455102001
2023,4551,20,1,1,0,1,2,2,4,      455102001
2023,4551,22,1,1,3,1,2,1,4,      455102201
2023,4551,34,1,1,2,1,1,1,3,      455103401
2023,4551,34,1,1,1,1,1,2,4,      455103401
2023,4551,34,1,1,6,1,2,3,6,      455103401
2023,4551,36,1,1,4,0,1,1,3,      455103601
2023,4551,36,1,1,5,0,1,2,6,      455103601
2023,4551,36,1,2, , ,2,3,7,      455103601
2023,4551,37,1,1,3,1,2,1,6,      455103701
2023,4551,46,1,1,5,1,1,1,3,      455104601
2023,4551,46,1,1,4,1,1,2,4,      455104601
2023,4551,46,1,1,0,1,2,3,5,      455104601
2023,4551,48,1,1,5,0,2,1,4,      455104801
2023,4551,64,1,1,8,1,1,1,4,      455106401
2023,4551,64,1,1,6,1,2,2,5,      455106401
2023,4553,61,1,1,4,1,1,1,3,      455306101
2023,4553,61,1,1,2,1,2,2,4,      455306101
2023,4553,88,1,1,1,1,2,1,4,      455308801
2023,4553,89,1,1,7,1,2,1,4,      455308901
2023,4553,91,1,1,1,1,2,1,3,      455309101
2023,4553,117,1,1,1,1,2,1,4,      455311701
2023,4553,118,1,1,0,1,2,1,4,      455311801
2023,4553,119,1,1,6,1,2,1,2,      455311901
2023,4555,60,1,1,2,3,2,1,6,      455506001
2023,4555,62,1,1,0,3,2,1,4,      455506201
2023,4555,70,1,1,4,3,2,1,3,      455507001
2023,4555,110,1,1,1,3,1,1,3,      455511001
2023,4555,110,1,1,1,2,2,2,6,      455511001
2023,4556,1,1,2, , ,2,1,4,      455600101
2023,4556,21,1,1,4,1,2,1,3,      455602101
2023,4556,34,1,1,1,1,2,1,6,      455603401
2023,4556,58,1,1,0,1,2,1,6,      455605801
2023,4557,11,1,2, , ,2,1,3,      455701101
2023,4557,12,1,1,0,1,2,1,4,      455701201
2023,4557,39,1,1,1,3,2,1,3,      455703901
2023,4557,67,1,2, , ,1,1,3,      455706701
2023,4557,67,1,2, , ,2,2,4,      455706701
2023,4557,76,1,1,3,5,1,1,3,      455707601
2023,4557,76,1,1,1,5,2,2,4,      455707601
2023,4557,143,1,2, , ,1,1,3,      455714301
2023,4557,143,1,2, , ,2,2,5,      455714301
2023,4558,23,1,1,2,0,2,1,5,      455802301
2023,4559,40,1,1,0,1,2,1,3,      455904001
2023,4559,108,1,1,5,1,1,1,3,      455910801
2023,4559,108,1,1,4,1,1,2,4,      455910801
2023,4559,108,1,1,1,1,2,3,5,      455910801
2023,4561,25,1,1,0,3,2,1,4,      456102501
2023,4561,31,1,1,0,3,2,1,3,      456103101
2023,4561,53,1,1,1,3,2,1,3,      456105301
2023,4561,76,1,1,3,3,1,1,3,      456107601
2023,4561,76,1,1,7,3,2,2,4,      456107601
2023,4561,98,1,1,5,3,1,1,4,      456109801
2023,4561,98,1,1,1,3,2,2,5,      456109801
2023,4561,101,1,1,1,3,2,1,4,      456110101
2023,4564,62,1,1,1,2,2,1,3,      456406201
2023,4564,91,1,1,1,2,1,1,2,      456409101
2023,4564,91,1,1,0,1,2,2,3,      456409101
2023,4564,130,1,1,6,2,1,1,5,      456413001
2023,4564,130,1,1,2,2,2,2,6,      456413001
2023,4565,38,1,1,1,2,2,1,3,      456503801
2023,4565,74,1,1,1,2,2,1,4,      456507401
2023,4565,144,1,1,0,2,1,1,2,      456514401
2023,4565,144,1,1,0,2,1,2,3,      456514401
2023,4565,144,1,1,0,2,2,3,4,      456514401
2023,4565,158,1,1,1,2,1,1,3,      456515801
2023,4565,158,1,1,1,2,2,2,6,      456515801
2023,4565,164,1,1,6,2,1,1,4,      456516401
2023,4565,164,1,1,3,2,2,2,5,      456516401
2023,4565,237,1,1,3,2,1,1,6,      456523701
2023,4565,237,1,1,2,2,1,2,7,      456523701
2023,4565,237,1,1,0,2,1,3,8,      456523701
2023,4565,237,1,1,0,2,2,4,9,      456523701
2023,4566,2,1,1,4,5,2,1,5,      456600201
2023,4566,20,1,1,1,5,2,1,3,      456602001
2023,4566,25,1,1,6,5,2,1,4,      456602501
2023,4566,84,1,1,1,5,2,1,4,      456608401
2023,4567,102,1,1,1,0,2,1,4,      456710201
2023,4568,44,1,1,1,1,1,1,3,      456804401
2023,4568,44,1,1,3,0,2,2,5,      456804401
2023,4568,63,1,1,2,1,2,1,3,      456806301
2023,4568,82,1,1,2,1,1,1,2,      456808201
2023,4568,82,1,1,1,1,1,2,3,      456808201
2023,4568,82,1,1,1,1,2,3,4,      456808201
2023,4568,99,1,1,1,0,2,1,5,      456809901
2023,4568,127,1,1,3,1,1,1,3,      456812701
2023,4568,127,1,1,1,1,2,2,4,      456812701
2023,4568,130,1,1,3,0,1,1,3,      456813001
2023,4568,130,1,1,2,0,2,2,4,      456813001
2023,4568,148,1,1,4,0,1,1,3,      456814801
2023,4568,148,1,1,2,0,2,2,4,      456814801
2023,4569,7,1,1,0,3,2,1,7,      456900701
2023,4569,15,1,1,5,3,2,1,4,      456901501
2023,4569,26,1,1,2,3,2,1,3,      456902601
2023,4569,50,1,1,3,3,2,1,3,      456905001
2023,4569,57,1,1,5,3,1,1,4,      456905701
2023,4569,57,1,1,3,3,2,2,5,      456905701
2023,4569,71,1,1,0,3,1,1,3,      456907101
2023,4569,71,1,1,0,3,1,2,4,      456907101
2023,4569,71,1,1,5,3,2,3,5,      456907101
2023,4569,75,1,1,2,3,1,1,3,      456907501
2023,4569,75,1,1,0,3,2,2,4,      456907501
2023,4569,82,1,1,3,3,2,1,3,      456908201
2023,4569,84,1,1,0,3,1,1,3,      456908401
2023,4569,84,1,1,0,3,2,2,4,      456908401
2023,4570,1,1,1,2,3,2,1,4,      457000101
2023,4570,27,1,1,0,3,2,1,4,      457002701
2023,4570,28,1,1,6,3,2,1,3,      457002801
2023,4570,29,1,1,7,3,1,1,4,      457002901
2023,4570,29,1,1,0,3,2,2,5,      457002901
2023,4570,30,1,1,2,3,1,1,3,      457003001
2023,4570,30,1,1,7,3,2,2,5,      457003001
2023,4570,31,1,1,4,3,2,1,4,      457003101
2023,4570,81,1,1,4,3,2,1,2,      457008101
2023,4570,83,1,1,5,3,1,1,2,      457008301
2023,4570,83,1,1,0,3,2,2,3,      457008301
2023,4571,147,1,2, , ,2,1,4,      457114701
2023,4572,77,1,1,3,0,2,1,3,      457207701
2023,4573,26,1,1,1,1,1,1,3,      457302601
2023,4573,26,1,1,1,1,2,2,4,      457302601
2023,4573,28,1,1,6,1,1,1,3,      457302801
2023,4573,28,1,1,3,1,2,2,4,      457302801
2023,4573,46,1,1,5,1,1,1,3,      457304601
2023,4573,46,1,1,4,1,2,2,5,      457304601
2023,4573,49,1,1,3,1,1,1,4,      457304901
2023,4573,49,1,1,1,1,2,2,5,      457304901
2023,4573,50,1,1,8,1,1,1,3,      457305001
2023,4573,50,1,1,6,1,1,2,4,      457305001
2023,4573,50,1,1,4,1,1,3,5,      457305001
2023,4573,50,1,1,0,1,2,4,6,      457305001
2023,4573,140,1,1,0,1,1,1,3,      457314001
2023,4573,140,1,1,2,1,2,2,4,      457314001
2023,4573,141,1,1,0,1,1,1,3,      457314101
2023,4573,141,1,1,1,1,2,2,4,      457314101
2023,4573,143,1,1,2,1,1,1,3,      457314301
2023,4573,143,1,1,1,1,1,2,4,      457314301
2023,4573,143,1,1,1,1,2,3,5,      457314301
2023,4574,49,1,1,4,2,1,1,3,      457404901
2023,4574,49,1,1,2,2,1,2,4,      457404901
2023,4574,49,1,1,1,2,2,3,5,      457404901
2023,4574,50,1,1,5,2,1,1,3,      457405001
2023,4574,50,1,1,3,2,1,2,4,      457405001
2023,4574,50,1,1,1,2,1,3,5,      457405001
2023,4574,50,1,1,1,2,2,4,6,      457405001
2023,4574,51,1,1,4,2,1,1,5,      457405101
2023,4574,51,1,1,0,2,1,2,6,      457405101
2023,4574,51,1,1,0,2,2,3,7,      457405101
2023,4574,52,1,1,2,2,2,1,3,      457405201
2023,4574,60,1,1,5,2,2,1,4,      457406001
2023,4574,61,1,1,5,2,2,1,5,      457406101
2023,4574,62,1,1,3,2,1,1,4,      457406201
2023,4574,62,1,1,1,2,2,2,5,      457406201
2023,4574,63,1,1,3,2,2,1,4,      457406301
2023,4574,103,1,1,6,2,2,1,4,      457410301
2023,4574,104,1,1,5,2,2,1,3,      457410401
2023,4574,105,1,1,7,2,1,1,3,      457410501
2023,4574,105,1,1,5,2,1,2,5,      457410501
2023,4574,105,1,1,4,2,2,3,6,      457410501
2023,4574,106,1,1,2,2,2,1,3,      457410601
2023,4575,29,1,1,2,4,1,1,3,      457502901
2023,4575,29,1,1,1,4,1,2,4,      457502901
2023,4575,29,1,1,1,4,2,3,5,      457502901
2023,4575,32,1,1,0,2,2,1,4,      457503201
2023,4575,36,1,1,1,4,2,1,5,      457503601
2023,4575,135,2,1,0,4,2,1,3,      457513502
2023,4578,74,1,1,3,1,2,1,4,      457807401
2023,4578,115,1,1,3,1,1,1,5,      457811501
2023,4578,115,1,1,3,1,1,2,6,      457811501
2023,4578,115,1,1,0,1,2,3,7,      457811501
2023,4578,115,2,1,2,1,1,1,3,      457811502
2023,4578,115,2,1,1,1,2,2,4,      457811502
2023,4579,86,1,1,0,2,1,1,3,      457908601
2023,4579,86,1,1,1,2,2,2,4,      457908601
2023,4579,105,1,1,1,3,2,1,3,      457910501
2023,4579,164,1,1,3,3,1,1,3,      457916401
2023,4579,164,1,1,0,3,2,2,4,      457916401
2023,4579,177,1,1,0,1,2,1,4,      457917701
2023,4581,47,1,1,3,1,1,1,4,      458104701
2023,4581,47,1,1,2,1,2,2,5,      458104701
2023,4581,145,1,1,4,1,2,1,3,      458114501
2023,4582,51,1,2, , ,2,1,3,      458205101
2023,4582,114,1,1,7,1,1,1,4,      458211401
2023,4582,114,1,1,3,1,2,2,5,      458211401
2023,4584,54,1,1,5,4,1,1,3,      458405401
2023,4584,54,1,1,3,4,2,2,4,      458405401
2023,4584,56,1,1,3,4,1,1,3,      458405601
2023,4584,56,1,1,0,4,2,2,4,      458405601
2023,4584,64,1,1,5,4,1,1,3,      458406401
2023,4584,64,1,1,1,4,2,2,4,      458406401
2023,4584,115,1,1,0,4,2,1,3,      458411501
2023,4584,195,1,1,1,4,2,1,3,      458419501
2023,4584,207,1,1,8,4,2,1,2,      458420701
2023,4585,1,1,1,0,2,2,1,3,      458500101
2023,4585,8,1,1,4,3,1,1,3,      458500801
2023,4585,8,1,1,2,3,2,2,4,      458500801
2023,4585,25,1,1,1,3,2,1,4,      458502501
2023,4585,48,1,1,7,4,1,1,3,      458504801
2023,4585,48,1,1,0,4,2,2,4,      458504801
2023,4585,61,1,1,6,3,1,1,4,      458506101
2023,4585,61,1,1,2,3,2,2,5,      458506101
2023,4585,96,1,1,1,3,2,1,3,      458509601
2023,4585,107,1,1,1,3,1,1,4,      458510701
2023,4585,107,1,1,0,3,2,2,5,      458510701
2023,4586,51,1,2, , ,2,1,3,      458605101
2023,4586,59,1,1,1,2,2,1,4,      458605901
2023,4586,121,1,1,2,2,1,1,3,      458612101
2023,4586,121,1,1,5,2,1,2,8,      458612101
2023,4586,121,1,1,1,2,2,3,9,      458612101
2023,4588,19,2,1,5,2,2,1,3,      458801902
2023,4588,42,1,1,4,3,2,1,3,      458804201
2023,4588,115,1,1,6,3,1,1,3,      458811501
2023,4588,115,1,1,4,3,1,2,4,      458811501
2023,4588,115,1,1,0,3,2,3,5,      458811501
2023,4588,127,1,1,1,3,2,1,5,      458812701
2023,4588,176,1,1,2,3,2,1,3,      458817601
2023,4588,179,1,1,0,1,2,1,3,      458817901
2023,4592,38,1,1,8,3,1,1,4,      459203801
2023,4592,38,1,1,2,3,2,2,5,      459203801
2023,4592,39,1,1,4,3,1,1,4,      459203901
2023,4592,39,1,1,1,3,2,2,5,      459203901
2023,4592,40,1,1,6,3,1,1,6,      459204001
2023,4592,40,1,1,4,3,2,2,7,      459204001
2023,4592,69,1,1,2,3,1,1,3,      459206901
2023,4592,69,1,1,1,3,2,2,4,      459206901
2023,4592,70,1,1,1,3,1,1,3,      459207001
2023,4592,70,1,1,1,3,2,2,4,      459207001
2023,4592,79,1,1,8,3,1,1,3,      459207901
2023,4592,79,1,1,7,3,1,2,4,      459207901
2023,4592,79,1,1,5,3,1,3,5,      459207901
2023,4592,79,1,1,2,3,1,4,6,      459207901
2023,4592,79,1,1,0,3,2,5,7,      459207901
2023,4592,82,1,1,2,3,1,1,6,      459208201
2023,4592,82,1,1,2,3,1,2,7,      459208201
2023,4592,82,1,1,0,3,2,3,8,      459208201
2023,4592,83,1,1,6,3,1,1,5,      459208301
2023,4592,83,1,1,4,3,1,2,6,      459208301
2023,4592,83,1,1,2,3,2,3,7,      459208301
2023,4593,13,1,1,2,1,2,1,3,      459301301
2023,4593,20,1,1,7,1,2,1,4,      459302001
2023,4593,48,1,1,4,1,2,1,3,      459304801
2023,4593,54,1,1,3,1,1,1,6,      459305401
2023,4593,54,1,1,1,1,2,2,7,      459305401
2023,4593,60,1,1,5,1,2,1,4,      459306001
2023,4593,73,1,1,5,1,1,1,4,      459307301
2023,4593,73,1,1,0,1,2,2,5,      459307301
2023,4593,84,1,1,1,0,2,1,4,      459308401
2023,4595,24,1,1,5,3,1,1,2,      459502401
2023,4595,24,1,1,3,3,2,2,3,      459502401
2023,4595,55,1,1,4,2,1,1,6,      459505501
2023,4595,55,1,1,1,2,2,2,7,      459505501
2023,4595,115,1,2, , ,1,1,3,      459511501
2023,4595,115,1,2, , ,2,2,4,      459511501
2023,4598,153,2,1,3,0,2,1,3,      459815302
2023,4599,4,1,2, , ,2,1,4,      459900401
2023,4599,191,1,2, , ,2,1,3,      459919101
2023,4600,67,1,1,1,1,2,1,5,      460006701
2023,4600,95,1,1,1,1,1,1,3,      460009501
